RequestNumber,Index Name,INDEX_NAME,Date,Open,High,Low,Close,Date_2
His63865831593827869200,,Nifty 50,13-Jun-03,1050.95,1059.45,1050.95,1056.2,13/06/2003
His63865831593827869200,,Nifty 50,16-Jun-03,1056.5,1059.8,1045.55,1051.8,16/06/2003
His63865831593827869200,,Nifty 50,17-Jun-03,1052.3,1083.2,1052.3,1081.95,17/06/2003
His63865831593827869200,,Nifty 50,18-Jun-03,1082.8,1093.2,1080.9,1086.75,18/06/2003
His63865831593827869200,,Nifty 50,19-Jun-03,1085.95,1097,1078.9,1092.55,19/06/2003
His63865831593827869200,,Nifty 50,20-Jun-03,1092.65,1101.6,1081.35,1100.25,20/06/2003
His63865831593827869200,,Nifty 50,23-Jun-03,1100.6,1106.15,1087.65,1089.2,23/06/2003
His63865831593827869200,,Nifty 50,24-Jun-03,1089.2,1092.65,1079.1,1085.35,24/06/2003
His63865831593827869200,,Nifty 50,25-Jun-03,1085.65,1109.75,1084.35,1106.65,25/06/2003
His63865831593827869200,,Nifty 50,26-Jun-03,1106.8,1118.9,1106.8,1116.35,26/06/2003
His63865831593827869200,,Nifty 50,27-Jun-03,1117.45,1126.8,1109.35,1125.55,27/06/2003
His63865831593827869200,,Nifty 50,30-Jun-03,1125.6,1141.3,1125.5,1134.15,30/06/2003
His63865831593827869200,,Nifty 50,1-Jul-03,1133.95,1139,1125.75,1130.7,1/7/2003
His63865831593827869200,,Nifty 50,2-Jul-03,1131.55,1145.4,1130.2,1133.8,2/7/2003
His63865831593827869200,,Nifty 50,3-Jul-03,1133.8,1150.75,1126.35,1144.65,3/7/2003
His63865831593827869200,,Nifty 50,4-Jul-03,1145.6,1148.85,1134,1138.45,4/7/2003
His63865831593827869200,,Nifty 50,7-Jul-03,1138.9,1145.75,1134.6,1140.55,7/7/2003
His63865831593827869200,,Nifty 50,8-Jul-03,1141.45,1153.15,1141.3,1145.9,8/7/2003
His63865831593827869200,,Nifty 50,9-Jul-03,1146.35,1155.3,1137.15,1141.05,9/7/2003
His63865831593827869200,,Nifty 50,10-Jul-03,1146,1163.6,1146,1162.35,10/7/2003
His63865831593827869200,,Nifty 50,11-Jul-03,1162.3,1170.75,1157.45,1161.65,11/7/2003
His63865831593827869200,,Nifty 50,14-Jul-03,1161.2,1173.95,1161.2,1171.5,14/07/2003
His63865831593827869200,,Nifty 50,15-Jul-03,1171.5,1175.55,1148.8,1159.85,15/07/2003
His63865831593827869200,,Nifty 50,16-Jul-03,1158.7,1170.45,1148.6,1168.75,16/07/2003
His63865831593827869200,,Nifty 50,17-Jul-03,1168.85,1175.95,1145.65,1152,17/07/2003
His63865831593827869200,,Nifty 50,18-Jul-03,1151.85,1162.6,1130.45,1140,18/07/2003
His63865831593827869200,,Nifty 50,21-Jul-03,1140,1146.4,1112.55,1115.8,21/07/2003
His63865831593827869200,,Nifty 50,22-Jul-03,1115.35,1118.25,1089.3,1109.2,22/07/2003
His63865831593827869200,,Nifty 50,23-Jul-03,1109.6,1124.7,1109.6,1119.05,23/07/2003
His63865831593827869200,,Nifty 50,24-Jul-03,1119.95,1144.35,1118.55,1139.45,24/07/2003
His63865831593827869200,,Nifty 50,25-Jul-03,1135.5,1164.7,1135.05,1162.75,25/07/2003
His63865831593827869200,,Nifty 50,28-Jul-03,1163.25,1180.6,1163.25,1169.2,28/07/2003
His63865831593827869200,,Nifty 50,29-Jul-03,1169.25,1177.25,1154.8,1174.75,29/07/2003
His63865831593827869200,,Nifty 50,30-Jul-03,1175.3,1187.7,1168.45,1183,30/07/2003
His63865831593827869200,,Nifty 50,31-Jul-03,1183.3,1198.5,1181.9,1185.85,31/07/2003
His63865831593827869200,,Nifty 50,1-Aug-03,1185.8,1198.8,1180.3,1195.75,1/8/2003
His63865831593827869200,,Nifty 50,4-Aug-03,1196.05,1206.1,1185.95,1203.6,4/8/2003
His63865831593827869200,,Nifty 50,5-Aug-03,1203.9,1218.5,1181,1184.45,5/8/2003
His63865831593827869200,,Nifty 50,6-Aug-03,1184.1,1191.05,1164.75,1171.05,6/8/2003
His63865831593827869200,,Nifty 50,7-Aug-03,1170.75,1199.7,1170.75,1196.95,7/8/2003
His63865831593827869200,,Nifty 50,8-Aug-03,1199.7,1224.5,1199.7,1222.65,8/8/2003
His63865831593827869200,,Nifty 50,11-Aug-03,1222.6,1240.35,1215.75,1232.85,11/8/2003
His63865831593827869200,,Nifty 50,12-Aug-03,1233.95,1249.35,1229.8,1234.75,12/8/2003
His63865831593827869200,,Nifty 50,13-Aug-03,1235.35,1249.35,1229.3,1246.9,13/08/2003
His63865831593827869200,,Nifty 50,14-Aug-03,1247,1260.35,1243.4,1247.75,14/08/2003
His63865831593827869200,,Nifty 50,18-Aug-03,1247.9,1285.7,1247.9,1281.4,18/08/2003
His63865831593827869200,,Nifty 50,19-Aug-03,1286.05,1307.6,1268.1,1277.7,19/08/2003
His63865831593827869200,,Nifty 50,20-Aug-03,1280.8,1292.95,1280.8,1287.4,20/08/2003
His63865831593827869200,,Nifty 50,21-Aug-03,1288.2,1304.15,1287,1300.95,21/08/2003
His63865831593827869200,,Nifty 50,22-Aug-03,1301.5,1319.45,1298.8,1311.15,22/08/2003
His63865831593827869200,,Nifty 50,25-Aug-03,1311.95,1332.55,1245.85,1271.1,25/08/2003
His63865831593827869200,,Nifty 50,26-Aug-03,1270.2,1322.95,1269.5,1318.2,26/08/2003
His63865831593827869200,,Nifty 50,27-Aug-03,1318.75,1346.3,1318.75,1340.3,27/08/2003
His63865831593827869200,,Nifty 50,28-Aug-03,1340.2,1349,1328.35,1341.05,28/08/2003
His63865831593827869200,,Nifty 50,29-Aug-03,1341.2,1365.8,1340.8,1356.55,29/08/2003
His63865831593827869200,,Nifty 50,1-Sep-03,1356.7,1379.4,1356.65,1375.95,1/9/2003
His63865831593827869200,,Nifty 50,2-Sep-03,1375.95,1388.95,1366.9,1385.45,2/9/2003
His63865831593827869200,,Nifty 50,3-Sep-03,1387.2,1394.95,1353.6,1359.35,3/9/2003
His63865831593827869200,,Nifty 50,4-Sep-03,1358.9,1382.6,1355.8,1372.7,4/9/2003
His63865831593827869200,,Nifty 50,5-Sep-03,1373,1400.9,1372.75,1398.4,5/9/2003
His63865831593827869200,,Nifty 50,8-Sep-03,1398.4,1420.25,1398.35,1417.35,8/9/2003
His63865831593827869200,,Nifty 50,9-Sep-03,1417.8,1430.7,1397.65,1407.05,9/9/2003
His63865831593827869200,,Nifty 50,10-Sep-03,1407,1414.1,1389.65,1409.55,10/9/2003
His63865831593827869200,,Nifty 50,11-Sep-03,1409.65,1422.4,1399.6,1403.15,11/9/2003
His63865831593827869200,,Nifty 50,12-Sep-03,1405.55,1415.65,1367.15,1372.1,12/9/2003
His63865831593827869200,,Nifty 50,15-Sep-03,1371.75,1371.85,1322.65,1329.25,15/09/2003
His63865831593827869200,,Nifty 50,16-Sep-03,1330.15,1362.1,1299.5,1357.95,16/09/2003
His63865831593827869200,,Nifty 50,17-Sep-03,1357.95,1377.45,1332.2,1341.6,17/09/2003
His63865831593827869200,,Nifty 50,18-Sep-03,1341.45,1342.6,1299.25,1302.35,18/09/2003
His63865831593827869200,,Nifty 50,19-Sep-03,1303.2,1331.05,1285.25,1322.15,19/09/2003
His63865831593827869200,,Nifty 50,22-Sep-03,1319.25,1333.55,1300.25,1302.9,22/09/2003
His63865831593827869200,,Nifty 50,23-Sep-03,1302.85,1333.7,1290.55,1328.2,23/09/2003
His63865831593827869200,,Nifty 50,24-Sep-03,1324.85,1373.9,1322.65,1372.05,24/09/2003
His63865831593827869200,,Nifty 50,25-Sep-03,1371.45,1377.25,1352.8,1357.2,25/09/2003
His63865831593827869200,,Nifty 50,26-Sep-03,1357.55,1389.3,1357.35,1386.95,26/09/2003
His63865831593827869200,,Nifty 50,29-Sep-03,1386.9,1422.35,1386.1,1399.95,29/09/2003
His63865831593827869200,,Nifty 50,30-Sep-03,1400.7,1418.1,1399.8,1417.1,30/09/2003
His63865831593827869200,,Nifty 50,1-Oct-03,1416.6,1430.9,1407.95,1420.85,1/10/2003
His63865831593827869200,,Nifty 50,3-Oct-03,1420.85,1451.2,1420.85,1449.3,3/10/2003
His63865831593827869200,,Nifty 50,6-Oct-03,1449.45,1481.05,1423.75,1478.9,6/10/2003
His63865831593827869200,,Nifty 50,7-Oct-03,1478.95,1498.45,1467.75,1477.85,7/10/2003
His63865831593827869200,,Nifty 50,8-Oct-03,1477.85,1493.05,1460.6,1478.6,8/10/2003
His63865831593827869200,,Nifty 50,9-Oct-03,1487.85,1505.05,1478.4,1502.1,9/10/2003
His63865831593827869200,,Nifty 50,10-Oct-03,1507.1,1527.25,1505.1,1523.1,10/10/2003
His63865831593827869200,,Nifty 50,13-Oct-03,1523.35,1550.9,1516.05,1546.75,13/10/2003
His63865831593827869200,,Nifty 50,14-Oct-03,1548.7,1562.85,1513.75,1520.8,14/10/2003
His63865831593827869200,,Nifty 50,15-Oct-03,1521.45,1543.85,1503,1537,15/10/2003
His63865831593827869200,,Nifty 50,16-Oct-03,1537.3,1563.4,1537.3,1555.7,16/10/2003
His63865831593827869200,,Nifty 50,17-Oct-03,1565.2,1574.1,1552.15,1569.45,17/10/2003
His63865831593827869200,,Nifty 50,20-Oct-03,1569.7,1574.1,1536.5,1542.7,20/10/2003
His63865831593827869200,,Nifty 50,21-Oct-03,1546.2,1549.65,1496.95,1506.5,21/10/2003
His63865831593827869200,,Nifty 50,22-Oct-03,1506.75,1522.65,1483,1494.1,22/10/2003
His63865831593827869200,,Nifty 50,23-Oct-03,1494.75,1503,1466.25,1470.45,23/10/2003
His63865831593827869200,,Nifty 50,24-Oct-03,1485.8,1512.55,1434.75,1506.05,24/10/2003
His63865831593827869200,,Nifty 50,25-Oct-03,1506.05,1533.05,1506.05,1521.95,25/10/2003
His63865831593827869200,,Nifty 50,27-Oct-03,1522.05,1524.05,1482,1485.3,27/10/2003
His63865831593827869200,,Nifty 50,28-Oct-03,1485.45,1500.8,1471.3,1481.75,28/10/2003
His63865831593827869200,,Nifty 50,29-Oct-03,1481.3,1501.7,1477.1,1498.45,29/10/2003
His63865831593827869200,,Nifty 50,30-Oct-03,1499.25,1524.25,1495.8,1516.85,30/10/2003
His63865831593827869200,,Nifty 50,31-Oct-03,1517.1,1559.75,1515.55,1555.9,31/10/2003
His63865831593827869200,,Nifty 50,3-Nov-03,1556.5,1605.6,1556.5,1601.65,3/11/2003
His63865831593827869200,,Nifty 50,4-Nov-03,1601.3,1626.4,1601.3,1618.7,4/11/2003
His63865831593827869200,,Nifty 50,5-Nov-03,1618.7,1627.6,1592.55,1609.15,5/11/2003
His63865831593827869200,,Nifty 50,6-Nov-03,1610.55,1630.25,1605.4,1612.2,6/11/2003
His63865831593827869200,,Nifty 50,7-Nov-03,1612.1,1624.5,1585.35,1592.05,7/11/2003
His63865831593827869200,,Nifty 50,10-Nov-03,1603.55,1603.65,1568.1,1594.5,10/11/2003
His63865831593827869200,,Nifty 50,11-Nov-03,1594.5,1608.85,1590.95,1601.15,11/11/2003
His63865831593827869200,,Nifty 50,12-Nov-03,1601.3,1617.75,1598,1603.8,12/11/2003
His63865831593827869200,,Nifty 50,13-Nov-03,1610.4,1616.15,1573.6,1579.95,13/11/2003
His63865831593827869200,,Nifty 50,14-Nov-03,1577.2,1580.3,1544.75,1550.45,14/11/2003
His63865831593827869200,,Nifty 50,15-Nov-03,1549.65,1571.3,1542,1562.8,15/11/2003
His63865831593827869200,,Nifty 50,17-Nov-03,1563.1,1584.75,1554.4,1579.9,17/11/2003
His63865831593827869200,,Nifty 50,18-Nov-03,1579.15,1591.25,1557.2,1564.4,18/11/2003
His63865831593827869200,,Nifty 50,19-Nov-03,1563.95,1564,1534.35,1540.6,19/11/2003
His63865831593827869200,,Nifty 50,20-Nov-03,1542.85,1558.15,1517.9,1522.3,20/11/2003
His63865831593827869200,,Nifty 50,21-Nov-03,1520.4,1547,1509.15,1540.7,21/11/2003
His63865831593827869200,,Nifty 50,24-Nov-03,1541.35,1554.05,1536.5,1543.9,24/11/2003
His63865831593827869200,,Nifty 50,25-Nov-03,1543.95,1572.05,1543.95,1568.65,25/11/2003
His63865831593827869200,,Nifty 50,27-Nov-03,1568.85,1602.6,1568.7,1598.35,27/11/2003
His63865831593827869200,,Nifty 50,28-Nov-03,1598.55,1618.95,1598.55,1615.25,28/11/2003
His63865831593827869200,,Nifty 50,1-Dec-03,1615.85,1660.55,1615.7,1657.65,1/12/2003
His63865831593827869200,,Nifty 50,2-Dec-03,1657.65,1671.85,1639.65,1658.5,2/12/2003
His63865831593827869200,,Nifty 50,3-Dec-03,1660.7,1676.2,1655.9,1670.5,3/12/2003
His63865831593827869200,,Nifty 50,4-Dec-03,1670.65,1683.75,1656.1,1675.2,4/12/2003
His63865831593827869200,,Nifty 50,5-Dec-03,1675.5,1688.25,1642.05,1645.8,5/12/2003
His63865831593827869200,,Nifty 50,8-Dec-03,1644.85,1654.35,1631.85,1646.25,8/12/2003
His63865831593827869200,,Nifty 50,9-Dec-03,1646.4,1677.9,1646.4,1675.85,9/12/2003
His63865831593827869200,,Nifty 50,10-Dec-03,1675.75,1697.3,1672.65,1686.9,10/12/2003
His63865831593827869200,,Nifty 50,11-Dec-03,1688.35,1701.7,1678.35,1695.4,11/12/2003
His63865831593827869200,,Nifty 50,12-Dec-03,1695.8,1705.95,1686.45,1698.9,12/12/2003
His63865831593827869200,,Nifty 50,15-Dec-03,1699.7,1728,1699.7,1723.95,15/12/2003
His63865831593827869200,,Nifty 50,16-Dec-03,1723.9,1740.3,1711.3,1736.25,16/12/2003
His63865831593827869200,,Nifty 50,17-Dec-03,1736.35,1746.2,1725.4,1733.25,17/12/2003
His63865831593827869200,,Nifty 50,18-Dec-03,1733.2,1759,1725.85,1756.1,18/12/2003
His63865831593827869200,,Nifty 50,19-Dec-03,1757,1783.7,1755.4,1778.55,19/12/2003
His63865831593827869200,,Nifty 50,22-Dec-03,1778.85,1794.3,1778.4,1789.15,22/12/2003
His63865831593827869200,,Nifty 50,23-Dec-03,1789.1,1800.9,1751.05,1780.3,23/12/2003
His63865831593827869200,,Nifty 50,24-Dec-03,1788.45,1815.6,1780.3,1808.7,24/12/2003
His63865831593827869200,,Nifty 50,26-Dec-03,1804.7,1840.35,1804.7,1837.05,26/12/2003
His63865831593827869200,,Nifty 50,29-Dec-03,1838.05,1876,1837.65,1874.05,29/12/2003
His63865831593827869200,,Nifty 50,30-Dec-03,1878.9,1914.4,1858.55,1873.25,30/12/2003
His63865831593827869200,,Nifty 50,31-Dec-03,1868.9,1895.65,1852.5,1879.75,31/12/2003
His63865831593827869200,,Nifty 50,1-Jan-04,1880.35,1917.05,1880.35,1912.25,1/1/2004
His63865831593827869200,,Nifty 50,2-Jan-04,1912.25,1951.7,1911.05,1946.05,2/1/2004
His63865831593827869200,,Nifty 50,5-Jan-04,1946.3,1969.2,1930.75,1955,5/1/2004
His63865831593827869200,,Nifty 50,6-Jan-04,1955.1,1979.05,1908.75,1926.7,6/1/2004
His63865831593827869200,,Nifty 50,7-Jan-04,1927.95,1930.95,1888.1,1916.75,7/1/2004
His63865831593827869200,,Nifty 50,8-Jan-04,1918.1,1973.45,1918.1,1968.55,8/1/2004
His63865831593827869200,,Nifty 50,9-Jan-04,1969,2014.65,1957.45,1971.9,9/1/2004
His63865831593827869200,,Nifty 50,12-Jan-04,1972,1980.55,1936.75,1945.6,12/1/2004
His63865831593827869200,,Nifty 50,13-Jan-04,1944.7,1967.85,1926.1,1963.6,13/01/2004
His63865831593827869200,,Nifty 50,14-Jan-04,1987.4,1995.2,1970.1,1982.15,14/01/2004
His63865831593827869200,,Nifty 50,15-Jan-04,1983.2,2000.3,1933.25,1944.45,15/01/2004
His63865831593827869200,,Nifty 50,16-Jan-04,1944.15,1953.05,1887.1,1900.65,16/01/2004
His63865831593827869200,,Nifty 50,19-Jan-04,1901.9,1943.1,1874.95,1935.35,19/01/2004
His63865831593827869200,,Nifty 50,20-Jan-04,1928.8,1957.65,1876.85,1893.25,20/01/2004
His63865831593827869200,,Nifty 50,21-Jan-04,1895.45,1899.55,1811.35,1824.6,21/01/2004
His63865831593827869200,,Nifty 50,22-Jan-04,1824.7,1854.55,1756.25,1770.5,22/01/2004
His63865831593827869200,,Nifty 50,23-Jan-04,1771.1,1858.5,1771.1,1847.55,23/01/2004
His63865831593827869200,,Nifty 50,27-Jan-04,1847.9,1911.3,1844.65,1904.7,27/01/2004
His63865831593827869200,,Nifty 50,28-Jan-04,1903.9,1918.45,1846.35,1863.1,28/01/2004
His63865831593827869200,,Nifty 50,29-Jan-04,1863,1883.1,1827.25,1843.6,29/01/2004
His63865831593827869200,,Nifty 50,30-Jan-04,1843.7,1860.4,1804.3,1809.75,30/01/2004
His63865831593827869200,,Nifty 50,3-Feb-04,1809.3,1815.95,1755.65,1769,3/2/2004
His63865831593827869200,,Nifty 50,4-Feb-04,1769.1,1829.65,1761.75,1822.2,4/2/2004
His63865831593827869200,,Nifty 50,5-Feb-04,1823.5,1846.75,1787.15,1804.5,5/2/2004
His63865831593827869200,,Nifty 50,6-Feb-04,1804.35,1837.95,1797.95,1833.65,6/2/2004
His63865831593827869200,,Nifty 50,9-Feb-04,1834.9,1885.2,1833.05,1880.7,9/2/2004
His63865831593827869200,,Nifty 50,10-Feb-04,1880.85,1897,1861.65,1880.75,10/2/2004
His63865831593827869200,,Nifty 50,11-Feb-04,1891.8,1894.8,1874.5,1891.5,11/2/2004
His63865831593827869200,,Nifty 50,12-Feb-04,1892.2,1906.1,1869.25,1885.3,12/2/2004
His63865831593827869200,,Nifty 50,13-Feb-04,1875.6,1916.2,1873.25,1913.6,13/02/2004
His63865831593827869200,,Nifty 50,16-Feb-04,1914.45,1929.5,1909.45,1913.55,16/02/2004
His63865831593827869200,,Nifty 50,17-Feb-04,1913.55,1926.15,1905.5,1920.1,17/02/2004
His63865831593827869200,,Nifty 50,18-Feb-04,1920,1935.8,1912.6,1916.45,18/02/2004
His63865831593827869200,,Nifty 50,19-Feb-04,1916.65,1919.7,1851.8,1858.3,19/02/2004
His63865831593827869200,,Nifty 50,20-Feb-04,1858.25,1872.85,1831.15,1852.65,20/02/2004
His63865831593827869200,,Nifty 50,23-Feb-04,1853,1867.25,1800.2,1808.2,23/02/2004
His63865831593827869200,,Nifty 50,24-Feb-04,1808.4,1826.85,1780.35,1821.35,24/02/2004
His63865831593827869200,,Nifty 50,25-Feb-04,1833.65,1834.1,1779,1786.8,25/02/2004
His63865831593827869200,,Nifty 50,26-Feb-04,1787.45,1818.6,1760.55,1765.8,26/02/2004
His63865831593827869200,,Nifty 50,27-Feb-04,1765.9,1807.45,1763.95,1800.3,27/02/2004
His63865831593827869200,,Nifty 50,1-Mar-04,1798.35,1856.45,1795.35,1852.7,1/3/2004
His63865831593827869200,,Nifty 50,3-Mar-04,1852.45,1868.25,1842.45,1860.4,3/3/2004
His63865831593827869200,,Nifty 50,4-Mar-04,1859.3,1867.95,1831.2,1843.85,4/3/2004
His63865831593827869200,,Nifty 50,5-Mar-04,1843.9,1871.1,1843.9,1867.7,5/3/2004
His63865831593827869200,,Nifty 50,8-Mar-04,1868.15,1891.95,1867.95,1885.25,8/3/2004
His63865831593827869200,,Nifty 50,9-Mar-04,1884.5,1898.7,1843,1866.05,9/3/2004
His63865831593827869200,,Nifty 50,10-Mar-04,1866.3,1866.4,1835.8,1844.35,10/3/2004
His63865831593827869200,,Nifty 50,11-Mar-04,1843.95,1843.95,1798.45,1805.4,11/3/2004
His63865831593827869200,,Nifty 50,12-Mar-04,1805.2,1820.95,1775.9,1812.2,12/3/2004
His63865831593827869200,,Nifty 50,15-Mar-04,1812.45,1836,1751.8,1763.4,15/03/2004
His63865831593827869200,,Nifty 50,16-Mar-04,1763.35,1769.5,1730.1,1749.35,16/03/2004
His63865831593827869200,,Nifty 50,17-Mar-04,1749.6,1765.05,1738.85,1749.85,17/03/2004
His63865831593827869200,,Nifty 50,18-Mar-04,1750,1754.95,1708.3,1716.65,18/03/2004
His63865831593827869200,,Nifty 50,19-Mar-04,1716.3,1738.6,1703.55,1725.1,19/03/2004
His63865831593827869200,,Nifty 50,22-Mar-04,1726.3,1726.35,1678.4,1685,22/03/2004
His63865831593827869200,,Nifty 50,23-Mar-04,1685.15,1710.45,1669.7,1696.4,23/03/2004
His63865831593827869200,,Nifty 50,24-Mar-04,1697.4,1700.65,1676.4,1692.1,24/03/2004
His63865831593827869200,,Nifty 50,25-Mar-04,1691.95,1720.65,1691.95,1704.45,25/03/2004
His63865831593827869200,,Nifty 50,26-Mar-04,1704.45,1755.45,1703.8,1747.5,26/03/2004
His63865831593827869200,,Nifty 50,29-Mar-04,1747.35,1766.15,1739.5,1762.05,29/03/2004
His63865831593827869200,,Nifty 50,30-Mar-04,1762.15,1775.4,1746.25,1750.15,30/03/2004
His63865831593827869200,,Nifty 50,31-Mar-04,1744.6,1775.3,1740.2,1771.9,31/03/2004
His63865831593827869200,,Nifty 50,1-Apr-04,1771.45,1823.05,1771.45,1819.65,1/4/2004
His63865831593827869200,,Nifty 50,2-Apr-04,1856.1,1856.3,1809,1841.1,2/4/2004
His63865831593827869200,,Nifty 50,5-Apr-04,1841.1,1878.8,1840,1856.6,5/4/2004
His63865831593827869200,,Nifty 50,6-Apr-04,1870.8,1876.15,1836.9,1851.15,6/4/2004
His63865831593827869200,,Nifty 50,7-Apr-04,1856.4,1865.2,1833.95,1848.7,7/4/2004
His63865831593827869200,,Nifty 50,8-Apr-04,1854,1864.95,1839.7,1853.55,8/4/2004
His63865831593827869200,,Nifty 50,12-Apr-04,1860.3,1873.75,1828.95,1838.2,12/4/2004
His63865831593827869200,,Nifty 50,13-Apr-04,1838.5,1885.15,1819.8,1878.45,13/04/2004
His63865831593827869200,,Nifty 50,15-Apr-04,1878.5,1884.5,1855,1861.95,15/04/2004
His63865831593827869200,,Nifty 50,16-Apr-04,1863.85,1882.55,1861.8,1868.95,16/04/2004
His63865831593827869200,,Nifty 50,17-Apr-04,1869.2,1875.95,1864.95,1868.1,17/04/2004
His63865831593827869200,,Nifty 50,19-Apr-04,1868.2,1876.2,1837.4,1844.05,19/04/2004
His63865831593827869200,,Nifty 50,20-Apr-04,1844.4,1851,1832,1844.25,20/04/2004
His63865831593827869200,,Nifty 50,21-Apr-04,1844.35,1876,1838.6,1873.35,21/04/2004
His63865831593827869200,,Nifty 50,22-Apr-04,1873.55,1894.6,1871,1889.55,22/04/2004
His63865831593827869200,,Nifty 50,23-Apr-04,1890.85,1912.35,1885.75,1892.45,23/04/2004
His63865831593827869200,,Nifty 50,27-Apr-04,1890.05,1893.1,1814,1817.25,27/04/2004
His63865831593827869200,,Nifty 50,28-Apr-04,1819,1833.95,1801.8,1816.55,28/04/2004
His63865831593827869200,,Nifty 50,29-Apr-04,1816.7,1818.9,1793.1,1808.95,29/04/2004
His63865831593827869200,,Nifty 50,30-Apr-04,1820.55,1841.45,1788.3,1796.1,30/04/2004
His63865831593827869200,,Nifty 50,3-May-04,1796.1,1801.45,1742.8,1766.7,3/5/2004
His63865831593827869200,,Nifty 50,4-May-04,1769.1,1803.15,1768.8,1793.1,4/5/2004
His63865831593827869200,,Nifty 50,5-May-04,1789.45,1814.35,1788.1,1809.9,5/5/2004
His63865831593827869200,,Nifty 50,6-May-04,1810.3,1837.95,1810.3,1832.8,6/5/2004
His63865831593827869200,,Nifty 50,7-May-04,1832.85,1833.15,1796.95,1804.45,7/5/2004
His63865831593827869200,,Nifty 50,10-May-04,1804.4,1804.4,1753.8,1769.1,10/5/2004
His63865831593827869200,,Nifty 50,11-May-04,1768.7,1768.7,1692.9,1699.45,11/5/2004
His63865831593827869200,,Nifty 50,12-May-04,1699.25,1721.35,1689.85,1711.1,12/5/2004
His63865831593827869200,,Nifty 50,13-May-04,1707.95,1750.3,1625.1,1717.5,13/05/2004
His63865831593827869200,,Nifty 50,14-May-04,1717.05,1722.8,1566.95,1582.4,14/05/2004
His63865831593827869200,,Nifty 50,17-May-04,1582.5,1583.8,1292.2,1388.75,17/05/2004
His63865831593827869200,,Nifty 50,18-May-04,1392.95,1517.6,1389.65,1503.95,18/05/2004
His63865831593827869200,,Nifty 50,19-May-04,1508.05,1576.05,1508.05,1567.85,19/05/2004
His63865831593827869200,,Nifty 50,20-May-04,1566.5,1591.05,1531.3,1543.85,20/05/2004
His63865831593827869200,,Nifty 50,21-May-04,1545.05,1566.15,1498.1,1560.2,21/05/2004
His63865831593827869200,,Nifty 50,24-May-04,1563.65,1613.6,1563.05,1608.85,24/05/2004
His63865831593827869200,,Nifty 50,25-May-04,1608.9,1621.45,1566.4,1606.7,25/05/2004
His63865831593827869200,,Nifty 50,26-May-04,1608.15,1625.7,1587,1598.8,26/05/2004
His63865831593827869200,,Nifty 50,27-May-04,1590.15,1606,1576.05,1586.4,27/05/2004
His63865831593827869200,,Nifty 50,28-May-04,1586.35,1587.1,1504,1508.75,28/05/2004
His63865831593827869200,,Nifty 50,31-May-04,1507.05,1509.05,1456.2,1483.6,31/05/2004
His63865831593827869200,,Nifty 50,1-Jun-04,1483.9,1529.6,1483.9,1507.9,1/6/2004
His63865831593827869200,,Nifty 50,2-Jun-04,1508,1543.3,1508,1535.2,2/6/2004
His63865831593827869200,,Nifty 50,3-Jun-04,1535.8,1566.5,1484.5,1495.1,3/6/2004
His63865831593827869200,,Nifty 50,4-Jun-04,1494.85,1527,1480.8,1521.1,4/6/2004
His63865831593827869200,,Nifty 50,7-Jun-04,1521.6,1557.5,1521.6,1542.55,7/6/2004
His63865831593827869200,,Nifty 50,8-Jun-04,1542.6,1557,1526.45,1550.55,8/6/2004
His63865831593827869200,,Nifty 50,9-Jun-04,1550.45,1561.6,1541.6,1548.3,9/6/2004
His63865831593827869200,,Nifty 50,10-Jun-04,1547.7,1552.75,1535,1544.75,10/6/2004
His63865831593827869200,,Nifty 50,11-Jun-04,1544.95,1547.4,1504.8,1508.45,11/6/2004
His63865831593827869200,,Nifty 50,14-Jun-04,1508.15,1509.6,1474.65,1481.35,14/06/2004
His63865831593827869200,,Nifty 50,15-Jun-04,1481.45,1507.85,1481,1501,15/06/2004
His63865831593827869200,,Nifty 50,16-Jun-04,1500.95,1525.2,1490.45,1494.75,16/06/2004
His63865831593827869200,,Nifty 50,17-Jun-04,1494.7,1519.2,1482.2,1512.05,17/06/2004
His63865831593827869200,,Nifty 50,18-Jun-04,1511.95,1515.05,1485.05,1491.2,18/06/2004
His63865831593827869200,,Nifty 50,21-Jun-04,1490.75,1499.8,1478.85,1482,21/06/2004
His63865831593827869200,,Nifty 50,22-Jun-04,1482.85,1489.6,1467.65,1474.7,22/06/2004
His63865831593827869200,,Nifty 50,23-Jun-04,1474.8,1481.45,1442.55,1446.1,23/06/2004
His63865831593827869200,,Nifty 50,24-Jun-04,1445.35,1474.3,1437.9,1470.75,24/06/2004
His63865831593827869200,,Nifty 50,25-Jun-04,1471.5,1494,1459.55,1488.5,25/06/2004
